user_id,user_name
1767,Бобров Илья Ильясович
1768,Калинина Лариса Андреевна
1769,Громов Панкратий Григорьевич
1770,Борислав Ануфриевич Артемьев
1771,Беспалов Ермил Гертрудович
1772,Наина Владиславовна Корнилова
1773,Любовь Кирилловна Харитонова
1774,Тамара Афанасьевна Субботина
1775,Ираклий Егорович Пестов
1776,Эмиль Андреевич Блохин
1777,Селиверст Федотович Горшков
1778,Федотова Лора Григорьевна
1779,Юдина Регина Кузьминична
1780,Анна Евгеньевна Жданова
1781,Максимильян Гурьевич Зайцев
1782,Светлана Яковлевна Горбунова
1783,Лобанова Татьяна Вениаминовна
1784,Дроздов Ладислав Всеволодович
1785,Анисим Евстигнеевич Медведев
1786,Рыбакова Майя Рудольфовна
1787,Меркушева Феврония Константиновна
1788,Дементий Давидович Зуев
1789,Филатова Иванна Ивановна
1790,Касьян Харлампович Орлов
1791,Николаева Олимпиада Ефимовна
1792,Пахомов Никифор Фёдорович
1793,Родионова Ольга Николаевна
1794,Воробьев Любим Андреевич
1795,Смирнова Октябрина Леоновна
1796,Рогов Никодим Глебович
1797,Вышеслав Ермилович Гущин
1798,Нинель Оскаровна Блинова
1799,Сазонова Лидия Леоновна
1800,Радован Авдеевич Капустин
1801,Федоров Еремей Марсович
1802,Вадим Эдуардович Наумов
1803,Сократ Игнатович Тимофеев
1804,Мухин Ферапонт Герасимович
1805,Сергей Устинович Прохоров
1806,Шаров Адриан Чеславович
1807,Зимина Анастасия Алексеевна
1808,Капустина Фаина Харитоновна
1809,Вероника Робертовна Ковалева
1810,Жанна Святославовна Гущина
1811,Евгения Александровна Афанасьева
1812,Евфросиния Аркадьевна Селезнева
1813,Суворов Михаил Адамович
1814,София Вениаминовна Дементьева
1815,Вера Михайловна Кондратьева
1816,Аркадий Игнатович Котов
1817,Комаров Иннокентий Аксёнович
1818,Кошелева Анжела Рудольфовна
1819,Милен Зиновьевич Панов
1820,Эрнст Игнатьевич Федоров
1821,Сорокина Вера Яковлевна
1822,Андрей Тихонович Михеев
1823,Тихонов Соломон Игоревич
1824,Раиса Святославовна Копылова
1825,Антонова Пелагея Руслановна
1826,Терентий Владиславович Жданов
1827,Капустин Автоном Матвеевич
1828,Кира Степановна Кабанова
1829,Жданова Анастасия Святославовна
1830,Наумова Зоя Степановна
1831,Константинов Самуил Игоревич
1832,Демьян Чеславович Петухов
1833,Исидор Марсович Доронин
1834,Третьяков Мирослав Еремеевич
1835,Вероника Мироновна Гаврилова
1836,Моисеева Анна Георгиевна
1837,Евгения Филипповна Брагина
1838,Валерьян Вилорович Большаков
1839,Мухин Юрий Феликсович
1840,Харитон Витальевич Уваров
1841,Виктория Игоревна Абрамова
1842,тов. Носов Спартак Ермилович
1843,Муравьева Майя Тимуровна
1844,Феврония Робертовна Муравьева
1845,тов. Родионова Полина Владиславовна
1846,Анастасия Даниловна Цветкова
1847,Антип Изотович Потапов
1848,Селиван Дмитриевич Белоусов
1849,Зиновьев Епифан Гавриилович
1850,Сорокин Фока Дмитриевич
1851,Мария Афанасьевна Захарова
1852,Сергеева Нонна Яковлевна
1853,Аким Эдгарович Кондратьев
1854,Вацлав Анатольевич Беляков
1855,Адам Ааронович Шестаков
1856,Евгения Егоровна Шилова
1857,Фадеева Надежда Борисовна
1858,Марфа Валериевна Евдокимова
1859,Ладислав Геннадиевич Лобанов
1860,Элеонора Александровна Кудрявцева
1861,Исаев Гаврила Терентьевич
1862,Зинаида Руслановна Алексеева
1863,Архипов Ферапонт Ефимович
1864,Суханов Никандр Трифонович
1865,Гущин Юлий Артурович
1866,Валентина Харитоновна Щукина
1867,Миронова Фёкла Феликсовна
1868,Сила Ермилович Горбунов
1869,Лебедева Лукия Робертовна
1870,Лонгин Витальевич Никонов
1871,Софон Харлампович Дьячков
1872,Громова Вероника Евгеньевна
1873,Кононова Эмилия Тимофеевна
1874,Сидорова Агафья Руслановна
1875,Воронов Илья Захарьевич
1876,Ситникова Людмила Леонидовна
1877,Крюкова Надежда Леоновна
1878,Аким Юльевич Фомин
1879,Алексеев Владлен Григорьевич
1880,Ульяна Леонидовна Макарова
1881,Дарья Евгеньевна Селиверстова
1882,Калинина Маргарита Харитоновна
1883,Якушев Захар Феодосьевич
1884,Брагина Майя Анатольевна
1885,Ярополк Эдгарович Рябов
1886,Дорофеева Таисия Юльевна
1887,Лидия Матвеевна Иванова
1888,Владимир Зиновьевич Данилов
1889,Ефрем Дмитриевич Шилов
1890,Тимофеев Аникей Тимурович
1891,Ершов Фирс Брониславович
1892,Василиса Кузьминична Зуева
1893,Яков Викентьевич Фомичев
1894,Гурий Даниилович Орлов
1895,Артемьева Александра Геннадьевна
1896,Гурьева Милица Наумовна
1897,Устин Архипович Васильев
1898,Архип Гаврилович Белов
1899,Селиверстова Евпраксия Егоровна
1900,Тетерин Сильвестр Ааронович
1901,Блохина Нинель Вадимовна
1902,Калинина Нонна Захаровна
1903,Пелагея Мироновна Исаева
1904,Давыд Ильич Рогов
1905,Зоя Аскольдовна Калинина
1906,Панова Полина Аскольдовна
1907,Суханов Викторин Тихонович
1908,Ермил Владленович Журавлев
1909,Филатов Алексей Федосеевич
1910,Казакова Вера Вячеславовна
1911,Марфа Максимовна Одинцова
1912,Павлова Милица Олеговна
1913,Борислав Измаилович Титов
1914,Алевтина Макаровна Сазонова
1915,тов. Иванов Любомир Федосеевич
1916,Стоян Давыдович Доронин
1917,Архипов Епифан Владиславович
1918,Кошелева Нонна Андреевна
1919,Федорова Регина Ждановна
1920,Данилов Аверкий Евсеевич
1921,Калинин Демид Артурович
1922,Николаева Евдокия Викторовна
1923,Евгения Ждановна Павлова
1924,Пелагея Федоровна Морозова
1925,Бронислав Федосьевич Цветков
1926,Кира Вячеславовна Доронина
1927,Лидия Геннадьевна Соловьева
1928,Панов Куприян Адамович
1929,Евдокимов Сигизмунд Еремеевич
1930,Вероника Ивановна Кудрявцева
1931,Никанор Федосеевич Белоусов
1932,Сигизмунд Трофимович Петухов
1933,Сергеев Радован Федосьевич
1934,Адриан Якубович Галкин
1935,Максим Тихонович Гущин
1936,Милан Зиновьевич Лукин
1937,Иванна Афанасьевна Горбунова
1938,Стрелков Силантий Евстигнеевич
1939,Копылова Анна Викторовна
1940,Куликов Наркис Ефстафьевич
1941,Чернов Денис Артёмович
1942,Овчинникова Марина Альбертовна
1943,Кудряшова Октябрина Геннадиевна
1944,Пахомов Еремей Еремеевич
1945,Архипова Феврония Яковлевна
1946,Наталья Вячеславовна Ситникова
1947,Остап Фролович Владимиров
1948,Геннадий Иларионович Волков
1949,Акулина Дмитриевна Кузьмина
1950,Блинова Анастасия Ждановна
1951,Орлов Кирилл Харлампьевич
1952,Хохлова Наина Валериевна
1953,Юлия Никифоровна Королева
1954,Полина Ивановна Колобова
1955,Щербакова Ульяна Леонидовна
1956,Эммануил Федотович Савин
1957,Беспалова Ираида Артемовна
1958,Дьячкова Агафья Антоновна
1959,Доброслав Богданович Русаков
1960,Григорьева Жанна Захаровна
1961,Евпраксия Леонидовна Орехова
1962,Ильин Вадим Елизарович
1963,Тетерин Мартьян Ануфриевич
1964,Архип Артёмович Лобанов
1965,Сергеева Ия Вениаминовна
1966,Елисей Артёмович Зайцев
1967,Кудрявцева Жанна Мироновна
1968,Пров Бенедиктович Комиссаров
1969,Раиса Васильевна Терентьева
1970,Амос Ефимьевич Волков
1971,Волкова Милица Геннадиевна
1972,Андреев Изяслав Валерьевич
1973,Большакова Елена Рубеновна
1974,Евстигней Ерофеевич Котов
1975,Евгений Викентьевич Маслов
1976,Кир Викторович Тихонов
1977,Герасим Терентьевич Колобов
1978,Софон Андреевич Артемьев
1979,Федосий Евсеевич Сидоров
1980,Валентин Вилорович Семенов
1981,Иванна Игоревна Васильева
1982,Чернов Олимпий Тарасович
1983,Акулина Вячеславовна Денисова
1984,Зосима Феофанович Воробьев
1985,Давыдова Ираида Павловна
1986,Горбачев Савелий Эдгардович
1987,Самойлова Жанна Даниловна
1988,Алина Константиновна Колобова
1989,Любовь Александровна Романова
1990,Поликарп Владиленович Колесников
1991,Ефимов Адам Вилорович
1992,Варфоломей Давидович Абрамов
1993,Фомичев Вадим Фомич
1994,Елизавета Святославовна Рябова
1995,тов. Калашников Потап Арсенович
1996,Козлова Майя Феликсовна
1997,Нестерова Дарья Петровна
1998,Лукьян Феофанович Нестеров
1999,Моисеев Аполлинарий Вилорович
2000,Мартын Ефимьевич Дорофеев
2001,Аксенов Силантий Глебович
2002,Илья Харлампович Ильин
2003,Громов Захар Бориславович
2004,Кондратий Аверьянович Козлов
2005,Гремислав Давидович Чернов
2006,Большакова Глафира Алексеевна
2007,Мокей Ермолаевич Шаров
2008,Октябрина Ивановна Ефимова
2009,Давыдова Лукия Макаровна
2010,Агата Юльевна Князева
2011,Федор Игнатьевич Юдин
2012,Лукьян Гаврилович Шаров
2013,г-н Исаев Аггей Евстигнеевич
2014,Эрнст Анисимович Кулаков
2015,Андреев Чеслав Артемьевич
2016,Жанна Валентиновна Боброва
2017,Капустина Евпраксия Натановна
2018,Мясникова Вера Аркадьевна
2019,Колесников Никодим Абрамович
2020,Оксана Валериевна Фомичева
2021,Климент Денисович Семенов
2022,Таисия Федоровна Князева
2023,Фёкла Борисовна Молчанова
2024,Нонна Олеговна Мамонтова
2025,Матвей Игоревич Фомичев
2026,Климент Артёмович Матвеев
2027,Зиновий Всеволодович Бобылев
2028,Владислав Антипович Громов
2029,Елисеева Кира Валентиновна
2030,Эмилия Никифоровна Боброва
2031,Красильникова Анжела Юльевна
2032,Орест Жанович Зайцев
2033,Горшкова Анастасия Аркадьевна
2034,Ананий Гаврилович Лукин
2035,Тетерина Евгения Рудольфовна
2036,Соколова Лора Александровна
2037,Щербаков Никита Глебович
2038,Волков Аристарх Валерьевич
2039,Воронцов Изяслав Дмитриевич
2040,Харлампий Аверьянович Денисов
2041,Николаева Антонина Матвеевна
2042,Павлова Алевтина Николаевна
2043,Филатов Еремей Харитонович
2044,Ирина Леоновна Ковалева
2045,Титов Олег Эдгарович
2046,Гуляева Марфа Болеславовна
2047,Маркова Анжела Ильинична
2048,Алевтина Федоровна Коновалова
2049,Максимильян Геннадиевич Логинов
2050,Дроздов Аполлон Бориславович
2051,Щербакова Ираида Эдуардовна
2052,Борислав Фадеевич Филатов
2053,тов. Исаева Тамара Валентиновна
2054,Федот Гурьевич Мартынов
2055,Герман Антипович Горбунов
2056,Борислав Григорьевич Воробьев
2057,Дьячков Добромысл Денисович
2058,Игнатов Лазарь Харитонович
2059,Акулина Эльдаровна Никифорова
2060,Григорьев Пимен Чеславович
2061,Юлий Власович Ситников
2062,Сазонова Оксана Святославовна
2063,Леонид Бориславович Исаев
2064,Авксентий Эдгардович Туров
2065,Никифор Филатович Колобов
2066,Милий Харитонович Хохлов
2067,Аркадий Ефремович Лобанов
2068,Элеонора Аскольдовна Максимова
2069,Евфросиния Викторовна Быкова
2070,Ершова Екатерина Андреевна
2071,Исай Архипович Ларионов
2072,Лукин Аким Аверьянович
2073,Гришина Галина Валентиновна
2074,Марфа Степановна Федотова
2075,Иванна Антоновна Кошелева
2076,Карпова Маргарита Федоровна
2077,Ефрем Викторович Баранов
2078,Изот Владленович Князев
2079,Севастьян Бориславович Калашников
2080,Зиновьев Дмитрий Давыдович
2081,Филатова Александра Вадимовна
2082,Викентий Харламович Зимин
2083,Сергеев Богдан Евстигнеевич
2084,Осипов Роман Зиновьевич
2085,Иларион Фадеевич Емельянов
2086,Ия Руслановна Логинова
2087,Фомин Ювеналий Матвеевич
2088,Кондрат Ааронович Исаев
2089,Таисия Юрьевна Лаврентьева
2090,Марфа Федоровна Лебедева
2091,Аверьян Владиленович Сорокин
2092,Агап Георгиевич Орлов
2093,Шилова Таисия Максимовна
2094,Терентьева Глафира Максимовна
2095,Зинаида Федоровна Беляева
2096,Валерия Филипповна Савельева
2097,Маргарита Андреевна Игнатьева
2098,Нина Константиновна Котова
2099,Пантелеймон Юлианович Якушев
2100,Новикова Татьяна Мироновна
2101,Рябов Парамон Давидович
2102,Ермаков Демьян Богданович
2103,Спиридон Григорьевич Емельянов
2104,Марина Захаровна Калинина
2105,Тихонов Филимон Власович
2106,Сафонова Акулина Рудольфовна
2107,Авдеев Федор Васильевич
2108,Архипов Герасим Трифонович
2109,Олимпиада Антоновна Федотова
2110,Спиридон Чеславович Мухин
2111,Виктор Елисеевич Субботин
2112,Анжелика Ниловна Орлова
2113,Боброва Светлана Макаровна
2114,Куликова Марина Петровна
2115,Гусев Епифан Жоресович
2116,Ситников Аким Арсенович
2117,тов. Беляков Борис Геннадиевич
2118,Самсонов Митофан Эдуардович
2119,Шарапов Давыд Викторович
2120,Алексей Харламович Шубин
2121,Виктория Вадимовна Субботина
2122,Федосеева Клавдия Святославовна
2123,Горшкова Евфросиния Оскаровна
2124,Валерия Робертовна Соболева
2125,Лукин Ерофей Жанович
2126,Бурова Дарья Робертовна
2127,Морозов Адам Гаврилович
2128,Измаил Юльевич Волков
2129,г-жа Веселова Кира Степановна
2130,Аполлинарий Изотович Корнилов
2131,Кулакова Анна Константиновна
2132,Тихон Елизарович Фомичев
2133,Власов Гремислав Ааронович
2134,Людмила Евгеньевна Миронова
2135,Мефодий Даниилович Ильин
2136,Кошелева Анна Матвеевна
2137,Игнатьева Клавдия Святославовна
2138,Елизар Андреевич Морозов
2139,Денисова Жанна Львовна
2140,Юдин Вениамин Данилович
2141,Жанна Васильевна Цветкова
2142,Демьян Геннадиевич Сафонов
2143,тов. Белякова Эмилия Мироновна
2144,Фадеев Соломон Андреевич
2145,Алевтина Николаевна Селезнева
2146,Михеев Богдан Богданович
2147,Лука Тихонович Иванов
2148,Блохина Елизавета Максимовна
2149,Селиверстов Гурий Антипович
2150,Всеволод Гаврилович Тетерин
2151,Корнил Игоревич Рябов
2152,Виктор Даниилович Константинов
2153,Виссарион Владленович Филатов
2154,Полина Ефимовна Журавлева
2155,Журавлев Давыд Иларионович
2156,Фролов Радислав Юлианович
2157,Шилов Спиридон Ануфриевич
2158,Прохорова Лариса Юльевна
2159,Воронов Ермолай Трофимович
2160,Бобылев Алексей Гордеевич
2161,Валентина Борисовна Брагина
2162,Ольга Афанасьевна Доронина
2163,Кондратьев Елизар Денисович
2164,Людмила Рубеновна Назарова
2165,Сократ Харлампьевич Харитонов
2166,Баранов Нестор Викторович
2167,Никифорова Элеонора Андреевна
2168,Софон Даниилович Туров
2169,Фадей Евстигнеевич Колесников
2170,Дмитриева Евфросиния Макаровна
2171,Полина Филипповна Быкова
2172,Иван Матвеевич Ларионов
2173,Овчинников Гостомысл Данилович
2174,Громова Прасковья Егоровна
2175,Шилова Жанна Робертовна
2176,Панфилова Жанна Вадимовна
2177,Варвара Аскольдовна Трофимова
2178,Любосмысл Ануфриевич Лазарев
2179,Виктор Владиславович Потапов
2180,Фролов Евстафий Бориславович
2181,Доброслав Арсеньевич Киселев
2182,Богданов Лука Евстигнеевич
2183,Рябова Феврония Аркадьевна
2184,Устинова Акулина Тимофеевна
2185,Карпов Варфоломей Феодосьевич
2186,Федосеева Ирина Викторовна
2187,Макарова Евгения Евгеньевна
2188,Акулина Валериевна Морозова
2189,Беспалов Карп Измаилович
2190,г-н Симонов Гремислав Измаилович
2191,Борисова Евпраксия Ниловна
2192,Феликс Харламович Журавлев
2193,г-н Ильин Давыд Ефремович
2194,Андрей Харламович Блохин
2195,Юлия Львовна Мухина
2196,Афиноген Феоктистович Фролов
2197,Синклитикия Геннадиевна Романова
2198,Ян Егорович Логинов
2199,Филипп Чеславович Елисеев
2200,Брагина Элеонора Юльевна
2201,Исаков Мариан Геннадиевич
2202,Громова Василиса Кузьминична
2203,Носкова Галина Святославовна
2204,Носова Дарья Макаровна
2205,Щукина Александра Архиповна
2206,Фотий Феодосьевич Зиновьев
2207,Лора Романовна Богданова
2208,Бобылев Модест Ерофеевич
2209,Марфа Львовна Костина
2210,Вишнякова Пелагея Валериевна
2211,Никитин Владимир Артёмович
2212,Кулаков Викентий Бенедиктович
2213,Руслан Власович Зайцев
2214,Копылов Авксентий Ефремович
2215,Давыд Филиппович Фомичев
2216,Анжела Мироновна Беспалова
2217,Фокин Федосий Владиленович
2218,Кондратьева Анна Львовна
2219,Лора Григорьевна Захарова
2220,Самойлов Давыд Ануфриевич
2221,Миронов Алексей Венедиктович
2222,Майя Евгеньевна Громова
2223,Назаров Евлампий Феофанович
2224,Евстигней Валерианович Родионов
2225,Меркушева Надежда Юльевна
2226,Селиверстов Сила Валерьянович
2227,Щербакова Нонна Евгеньевна
2228,Миронов Ювеналий Игоревич
2229,Кира Александровна Ершова
2230,Зимина Нинель Вадимовна
2231,Евсеев Игнатий Андреевич
2232,Порфирий Гордеевич Комаров
2233,Воронов Арефий Андреевич
2234,Савва Вилорович Воронцов
2235,Князева Валентина Валериевна
2236,Акулина Леонидовна Баранова
2237,Одинцова Алина Ивановна
2238,Варфоломей Феофанович Третьяков
2239,Воронов Кир Терентьевич
2240,тов. Носов Евстафий Ильич
2241,Феоктист Авдеевич Ситников
2242,Варвара Ильинична Крюкова
2243,Наталья Эльдаровна Харитонова
2244,Рогова Людмила Геннадьевна
2245,Глафира Аскольдовна Агафонова
2246,Казимир Власович Терентьев
2247,Медведева Анжела Александровна
2248,Милица Сергеевна Баранова
2249,Касьян Иларионович Калинин
2250,Соколова Наина Алексеевна
2251,Новикова Вера Григорьевна
2252,Иванов Анисим Авдеевич
2253,Гуляев Иван Филиппович
2254,Савин Эдуард Фокич
2255,Анисимова Феврония Геннадиевна
2256,Оксана Владиславовна Федорова
2257,Фомин Борис Афанасьевич
2258,Якушев Ефим Даниилович
2259,Данила Артёмович Агафонов
2260,Изяслав Алексеевич Кудрявцев
2261,Татьяна Романовна Копылова
2262,Лукия Сергеевна Родионова
2263,Милица Оскаровна Федотова
2264,Регина Афанасьевна Бобылева
2265,Герман Тарасович Поляков
2266,Никифорова Алина Харитоновна
2267,Фаина Николаевна Сергеева
2268,Белоусов Игорь Ааронович
2269,Зоя Львовна Мамонтова
2270,Давыдова Алина Владимировна
2271,Надежда Евгеньевна Самсонова
2272,Назар Георгиевич Михеев
2273,Александра Афанасьевна Петрова
2274,Евгений Афанасьевич Медведев
2275,Горбунова Анастасия Александровна
2276,Эраст Давыдович Орехов
2277,Белякова Светлана Олеговна
2278,Порфирий Гордеевич Белов
2279,Нестеров Аггей Федосьевич
2280,Мухина Ангелина Харитоновна
2281,Виссарион Эдгардович Громов
2282,Семенова Алла Руслановна
2283,Тихонова Зинаида Леонидовна
2284,Симонова Зинаида Львовна
2285,Ольга Петровна Гурьева
2286,Гришин Аристарх Гурьевич
2287,Иван Гаврилович Игнатьев
2288,Надежда Юрьевна Филиппова
2289,Никита Эдгардович Алексеев
2290,Шарапов Гордей Тимурович
2291,Галина Анатольевна Рыбакова
2292,Гущин Карл Чеславович
2293,Уварова Элеонора Захаровна
2294,Кошелева Зинаида Семеновна
2295,Валентина Павловна Николаева
2296,тов. Дементьев Януарий Филиппович
2297,Поликарп Иларионович Воронцов
2298,Евфросиния Мироновна Киселева
2299,Борислав Аверьянович Потапов
2300,Дорофеев Алексей Гордеевич
2301,Ираида Борисовна Панова
2302,Кондратий Устинович Родионов
2303,Будимир Эдуардович Селиверстов
2304,Валерия Геннадиевна Власова
2305,Мариан Елисеевич Пономарев
2306,Фадеев Назар Афанасьевич
2307,Вера Никифоровна Николаева
2308,Сигизмунд Трифонович Якушев
2309,Харлампий Борисович Юдин
2310,Регина Мироновна Никифорова
2311,Валерий Арсенович Богданов
2312,Самойлова Нонна Харитоновна
2313,Исакова Любовь Викторовна
2314,Олег Ильясович Казаков
2315,Устин Тимурович Гусев
2316,Поляков Леонид Анатольевич
2317,Шарапова Кира Геннадиевна
2318,Зинаида Григорьевна Субботина
2319,Рябова Надежда Тимофеевна
2320,Крылова Ия Аскольдовна
2321,Коновалов Виталий Герасимович
2322,Лихачева Галина Валериевна
2323,Бурова Евдокия Никифоровна
2324,Кулагин Симон Терентьевич
2325,Сафонова Наталья Владимировна
2326,Лаврентьев Филипп Васильевич
2327,Романова Анжела Николаевна
2328,Аксенов Боян Исидорович
2329,Рюрик Фролович Кондратьев
2330,Георгий Антонович Павлов
2331,г-н Якушев Сила Артёмович
2332,Ростислав Ефимьевич Осипов
2333,Клавдия Романовна Кудрявцева
2334,Вишняков Адам Даниилович
2335,Марков Ерофей Жоресович
2336,Соломон Игоревич Елисеев
2337,Якушева Евгения Аскольдовна
2338,Рюрик Викторович Куликов
2339,Вероника Кирилловна Дроздова
2340,Горбунова Октябрина Феликсовна
2341,Ирина Станиславовна Панфилова
2342,Дорофеева Фёкла Кирилловна
2343,Ефим Артемьевич Ильин
2344,Дарья Кузьминична Савина
2345,Федотова Полина Ждановна
2346,Смирнов Никон Авдеевич
2347,Федотова Варвара Болеславовна
2348,Алевтина Владиславовна Субботина
2349,Красильникова Агата Георгиевна
2350,г-н Журавлев Христофор Антипович
2351,Милица Ждановна Котова
2352,Людмила Тарасовна Субботина
2353,Вероника Ниловна Рожкова
2354,Хохлова Дарья Егоровна
2355,Нина Александровна Харитонова
2356,Харитон Дмитриевич Воронцов
2357,Алина Тимуровна Анисимова
2358,Милий Даниилович Лыткин
2359,Мухин Измаил Ануфриевич
2360,Феврония Ефимовна Данилова
2361,Таисия Феликсовна Котова
2362,Фадеев Арефий Артурович
2363,Комаров Казимир Захарьевич
2364,Родион Антонович Буров
2365,Ерофей Антипович Шестаков
2366,Ираида Ждановна Шашкова
2367,Октябрина Аскольдовна Блинова
2368,Аверкий Фомич Жданов
2369,Самсонов Лев Устинович
2370,Кузнецов Аким Иларионович
2371,Фотий Давидович Сидоров
2372,Овчинников Бронислав Тихонович
2373,Прасковья Матвеевна Сафонова
2374,Владлен Феликсович Степанов
2375,Евпраксия Эдуардовна Доронина
2376,Карпов Юрий Адрианович
2377,Кононова Полина Валентиновна
2378,Марфа Павловна Стрелкова
2379,Анастасия Матвеевна Никитина
2380,Феврония Юльевна Капустина
2381,Алина Ждановна Колесникова
2382,Агата Антоновна Вишнякова
2383,Светозар Демьянович Анисимов
2384,Горшкова Нина Павловна
2385,Акулина Романовна Рогова
2386,Воробьев Глеб Иосипович
2387,Фома Захарьевич Русаков
2388,Меркушев Юлий Харлампович
2389,Лариса Архиповна Кондратьева
2390,Кир Вилорович Симонов
2391,Цветков Фрол Чеславович
2392,Кошелева Светлана Эдуардовна
2393,Дарья Семеновна Виноградова
2394,Виктория Богдановна Осипова
2395,Денисова Василиса Егоровна
2396,Денисов Дементий Аверьянович
2397,Эрнест Ильич Лебедев
2398,Наумова Марфа Харитоновна
2399,Селиван Ермилович Блохин
2400,Игнатьев Карл Матвеевич
2401,Изот Филиппович Давыдов
2402,Платон Тимурович Гаврилов
2403,Галина Тимуровна Козлова
2404,Зиновий Федотович Герасимов
2405,Мясникова Галина Романовна
2406,Гордеев Савва Феофанович
2407,Тимофеева Анастасия Феликсовна
2408,Потапова Майя Ефимовна
2409,г-н Блохин Юрий Ануфриевич
2410,Нина Станиславовна Щербакова
2411,Евпраксия Олеговна Наумова
2412,Аверкий Яковлевич Большаков
2413,Якушев Радован Арсеньевич
2414,Ирина Эльдаровна Кулагина
2415,Будимир Игнатьевич Киселев
2416,Татьяна Анатольевна Потапова
2417,Иларион Артурович Щербаков
2418,Кириллов Кузьма Игоревич
2419,Фока Антонович Горбунов
2420,Уварова Прасковья Захаровна
2421,Меркушев Борис Адрианович
2422,Лазарь Викентьевич Журавлев
2423,Август Валентинович Фадеев
2424,Громов Вячеслав Алексеевич
2425,Сергеева Елена Эльдаровна
2426,Панфил Исидорович Гурьев
2427,Аггей Фролович Поляков
2428,Куликов Соломон Глебович
2429,Фаина Андреевна Панфилова
2430,Громов Демьян Вячеславович
2431,Варфоломей Юлианович Титов
2432,Макаров Игнатий Аверьянович
2433,Ульяна Мироновна Федотова
2434,Исаков Тихон Анатольевич
2435,Козлова Элеонора Эдуардовна
2436,Некрасов Ефрем Владиславович
2437,Ефремов Модест Антипович
2438,Суворов Иван Гаврилович
2439,тов. Евдокимова Мария Геннадьевна
2440,Милен Артурович Фокин
2441,Терентий Игнатович Юдин
2442,Куприян Викентьевич Филиппов
2443,Гурьев Лаврентий Чеславович
2444,Елена Петровна Осипова
2445,Никандр Валентинович Шарапов
2446,Елисей Федосеевич Прохоров
2447,Гордеев Агап Дмитриевич
2448,Кононова Пелагея Тимуровна
2449,Овчинникова Тамара Алексеевна
2450,Нинель Олеговна Медведева
2451,Милица Алексеевна Данилова
2452,Евгения Борисовна Константинова
2453,Лора Эдуардовна Лаврентьева
2454,Харитон Анатольевич Васильев
2455,Зосима Валерьевич Молчанов
2456,Фрол Всеволодович Рожков
2457,Акулина Ильинична Горбунова
2458,Зиновий Ермилович Михайлов
2459,Лебедева Фёкла Наумовна
2460,Екатерина Матвеевна Попова
2461,тов. Крылов Мир Бориславович
2462,Козлова Евфросиния Львовна
2463,Владимирова Анжела Альбертовна
2464,Прасковья Рудольфовна Субботина
2465,Ипат Даниилович Бобылев
2466,Романов Ерофей Ерофеевич
2467,Яковлева Клавдия Натановна
2468,Никанор Гертрудович Козлов
2469,Майя Петровна Рябова
2470,Семенова Глафира Валентиновна
2471,Ефимов Юлиан Иларионович
2472,Вышеслав Георгиевич Кабанов
2473,Алексеев Самуил Валерьевич
2474,Борисов Виссарион Жанович
2475,Данилов Бронислав Егорович
2476,Никонова Александра Аскольдовна
2477,Аким Феофанович Гусев
2478,Семен Витальевич Макаров
2479,Назаров Исидор Ефимьевич
2480,Сергей Терентьевич Одинцов
2481,Эмиль Витальевич Белоусов
2482,Зиновьева Варвара Максимовна
2483,Богданов Платон Владиленович
2484,Маргарита Анатольевна Баранова
2485,Олимпиада Оскаровна Тимофеева
2486,Эмилия Мироновна Баранова
2487,Емельян Анисимович Стрелков
2488,Иванна Григорьевна Иванова
2489,Игнатова Анастасия Анатольевна
2490,Евфросиния Геннадьевна Родионова
2491,Ковалева Варвара Яковлевна
2492,Аверкий Германович Матвеев
2493,Юдин Виктор Валерьянович
2494,Георгий Вилорович Тихонов
2495,Федосеева Нина Степановна
2496,Дмитриева Евгения Евгеньевна
2497,Никифоров Вячеслав Фокич
2498,Никитин Аникей Гордеевич
2499,Акулина Евгеньевна Носова
2500,Доброслав Аверьянович Назаров
2501,Михеева Синклитикия Ильинична
2502,Любомир Владиславович Моисеев
2503,Клавдия Анатольевна Терентьева
2504,Людмила Руслановна Воробьева
2505,Валерия Ниловна Дмитриева
2506,Молчанов Амос Денисович
2507,Евдокия Аркадьевна Шарапова
2508,Брагина Ольга Кирилловна
2509,Некрасова Марина Евгеньевна
2510,Архипов Творимир Димитриевич
2511,г-жа Шарова Иванна Алексеевна
2512,Кузьмин Соломон Эдгардович
2513,Смирнов Клавдий Фомич
2514,Ангелина Макаровна Власова
2515,Кабанов Вениамин Бориславович
2516,Анжелика Яковлевна Логинова
2517,Беляев Сергей Васильевич
2518,Богданова Ксения Ждановна
2519,Евгения Руслановна Стрелкова
2520,Колобова Ульяна Петровна
2521,Фирс Адрианович Тарасов
2522,Артемьев Эмиль Феоктистович
2523,Ефимов Спартак Фокич
2524,Егор Герасимович Попов
2525,Тарас Ефремович Назаров
2526,Симон Егорович Жданов
2527,Сократ Валерьянович Медведев
2528,Федор Ануфриевич Суханов
2529,Горшкова Марина Афанасьевна
2530,Иванов Нифонт Ильясович
2531,Воронова Наталья Филипповна
2532,Федотов Никодим Данилович
2533,Амос Брониславович Хохлов
2534,Вениамин Данилович Брагин
2535,Романова Зоя Оскаровна
2536,Козлова Дарья Геннадьевна
2537,Артемий Чеславович Филиппов
2538,Емельянов Венедикт Виленович
2539,Савин Трофим Дмитриевич
2540,Алевтина Максимовна Яковлева
